Timestamps,Speed [g/s]
80.064,31.643169471096385
80.065,31.308652883508575
80.07,30.99186132590281
80.075,30.565072865006215
80.076,30.11460480945351
80.081,29.570210548975645
80.082,28.950505974240343
80.087,28.12746780692201
80.092,27.32014177410707
80.093,26.42222003879414
80.098,25.574852137699736
80.103,24.920204395195302
80.104,24.273583601514414
80.109,23.84907314374809
80.114,23.82035307082038
80.115,23.842331417362104
80.12,24.208015196957014
80.125,24.89193622901937
80.126,25.553829165859295
80.131,26.60138018605561
80.132,27.669281127173036
80.137,29.101893766116053
80.142,30.75233596522239
80.143,32.30878560821092
80.148,34.162421415029584
80.153,36.175732724673644
80.154,38.113686976945175
80.159,40.20708851318314
80.164,42.47497637431693
80.165,44.64586309528725
80.17,46.90065760430634
80.171,48.97731678120094
80.176,51.35522955429154
80.181,53.863590595630434
80.182,56.15213251261052
80.187,58.53609567542997
80.192,60.843079642730814
80.193,62.888103055386495
80.198,64.94298093444301
80.203,66.98345898376064
80.204,68.88824510005493
80.209,70.81521098530871
80.21,72.55744620615192
80.215,74.19626640813755
80.22,75.59694401099053
80.221,76.88425356174567
80.226,77.86548902824404
80.231,78.70173281170676
80.236,79.25490048091099
80.237,79.78024227756751
80.242,80.05358459350298
80.243,80.16560900879648
80.248,80.02145357669924
80.249,79.75734513980072
80.254,79.14692690169835
80.259,78.29876698717048
80.26,77.5367386403857
80.265,76.44479591416984
80.27,75.21948766419706
80.271,74.0243711444554
80.276,72.7079957760175
80.281,71.50359343152712
80.282,70.30701770145657
80.287,69.06561022087293
80.292,67.76964259991298
80.293,66.4499830214705
80.298,65.08514731337546
80.299,63.680216348798496
80.304,61.838020266150174
80.309,59.46590100189406
80.31,57.303650685755684
80.315,54.807905753886075
80.32,52.32057524846409
80.321,50.08192113702563
80.326,48.08516639712622
80.331,46.451513589902135
80.332,45.09435171661514
80.337,43.75146005011063
80.338,42.503735543077205
80.343,41.55880914271463
80.348,40.72191204249514
80.353,40.10291708174269
80.354,39.420324479980096
80.359,38.91359149136351
80.36,38.425776299055094
80.365,37.98447327862413
80.37,37.46885939972737
80.371,36.92312610364816
80.376,36.376207721165336
80.377,35.93118193864736
80.382,35.480570411553394
80.387,35.00817815753106
80.388,34.425007263341406
80.393,33.888519310711146
80.398,33.29047511353881
80.399,32.692762198333064
80.4,32.34782062399613
80.409,31.921961666227105
80.41,31.509552219791985
80.415,31.113474155351213
80.42,30.638302535604385
80.421,30.105241512779386
80.426,29.59058507069201
80.427,29.03191379565662
80.432,28.40403023975442
80.437,27.6138195490875
80.438,26.985367325809825
80.443,26.230796801770193
80.448,25.525589703741506
80.449,24.861223697466155
80.454,24.45443101328761
80.459,24.188779091718047
80.46,23.98094185241088
80.465,23.876373584614225
80.466,23.55753391070012
80.471,23.00600317097262
80.476,22.34391959432607
80.477,21.716333636679472
80.482,20.962964724466588
80.487,20.34343163772685
80.488,19.866901122094518
80.493,19.56422684187306
80.498,19.477539498019112
80.499,19.535944408985614
80.5,20.064976677406555
80.509,20.714799623978625
80.51,21.210959588858536
80.515,21.73869333825358
80.516,22.226158963114422
80.521,22.740823627644048
80.526,23.35407734506027
80.527,23.933192199106035
80.532,24.641951141508347
80.537,25.447572834954187
80.538,26.263184019754206
80.543,27.352734718968453
80.548,28.48467928786779
80.549,29.667514911954836
80.554,31.263979053041158
80.555,32.64469989501469
80.56,34.24901170503849
80.565,36.26851831431019
80.566,38.23805299203097
80.571,40.44337372878443
80.576,43.20153595543284
80.6,96.96533327991376
80.582,49.060710646165575
80.7,477.49249345661644
80.8,523.907276974913
80.777,498.23007044956097
80.782,499.6466041705555
80.783,500.7618408554455
80.788,501.79387913157814
80.793,502.78471649708996
80.799,504.56829407818674
80.804,505.39995517827094
80.805,506.12289218942124
80.81,506.8004170788099
80.816,508.11843888249876
80.821,508.71202812571084
80.822,509.1846790698541
80.827,509.65875755610716
80.832,510.16708223835144
80.833,510.7541306272565
80.838,511.3356221820071
80.843,511.96316765505895
80.844,512.4598004118274
80.9,636.0657973872353
81.0,550.9377847060277
80.96,634.8224417866327
80.999,620.2162434866577
81.005,610.8330500451146
81.01,605.2694333430062
81.016,594.2242176403832
81.017,588.9624808988713
81.027,576.9071348059206
81.028,570.7740829932117
81.044,544.9827074544032
81.049,539.488104153552
81.05,534.5552921764993
81.055,530.0493709055175
81.06,525.990918517211
81.061,522.3593367511129
81.066,519.0630027575831
81.067,516.109846166233
81.072,513.3845724094273
81.077,511.12093914855785
81.1,525.6695066721039
81.088,507.33130877664377
81.089,506.9524041766435
81.094,506.8793744610998
81.099,506.83517922957503
81.105,507.70501373558443
81.106,508.49590109712324
81.111,509.8478431646718
81.117,513.8868520747006
81.133,529.6607617505881
81.138,533.2650675139345
81.139,536.4243025658567
81.144,539.2507846793061
81.149,541.5932938043738
81.15,543.7170528162147
81.155,545.311771065911
81.156,546.7487314968597
81.161,547.7815433991013
81.166,548.5843723587344
81.167,549.235418389458
81.172,549.6089115724767
81.177,549.6868782662285
81.178,549.7568136476502
81.183,549.6497376951816
81.188,549.3967883605177
81.189,549.0958730988275
81.194,548.5961559325923
81.195,548.1917497057188
81.2,368.59256566535146
81.205,546.7821309773079
81.206,546.098105301535
81.211,545.0516619786137
81.3,263.8108011326441
81.289,275.86551667181624
81.295,267.4500324216132
81.305,260.4390122856814
81.31,257.4327411172825
81.311,254.70744786088719
81.316,252.13584702712822
81.317,249.7634805597338
81.322,247.84241379185468
81.327,246.05637910063288
81.328,244.32352857081327
81.333,242.61850483088332
81.338,241.17151266496245
81.339,239.75657118768586
81.344,238.37796748704005
81.345,237.25040690543176
81.35,236.03837288823414
81.355,234.90875980143954
81.356,233.84810858755225
81.361,232.9199841810799
81.366,232.0444311597633
81.367,231.22235850709896
81.372,230.37365042894697
81.373,229.5892450533953
81.378,228.72698890916712
81.383,227.97827170956737
81.384,227.23439103423664
81.389,226.4917885512769
81.394,225.78808217497465
81.395,225.11194845730375
81.4,224.38830632788358
81.405,223.52005996809334
81.406,222.84036608254303
81.411,222.2214951547901
81.412,221.62755742572142
81.417,221.0794514551436
81.422,220.6153462642999
81.423,220.19930125165084
81.428,219.74080173710365
81.433,219.3942382489571
81.434,219.02908105833103
81.439,218.87805893316028
81.444,218.70095746673158
81.445,218.6620981769043
81.45,218.66748101551354
81.455,218.6476376226767
81.456,218.66901825181128
81.461,218.69194296454128
81.462,218.71231322534615
81.467,218.73301806535065
81.472,218.8343047069927
81.473,218.901398036145
81.478,218.95432683123096
81.483,219.04479710711075
81.484,219.11101347948684
81.489,219.22512375850866
81.494,219.27196801968273
81.495,219.3270880052867
81.5,219.3798787636752
81.501,219.4532733507645
81.506,219.47974421499276
81.511,219.57591198647395
81.512,219.54138874659125
81.517,219.5638021684876
81.522,219.58087004304068
81.523,219.60214236734356
81.528,219.59378802741026
81.533,219.6442754026358
81.534,219.66410366487614
81.539,219.67210913199165
81.544,219.6381807443869
81.545,219.64683172168498
81.55,219.62854880260215
81.551,219.6616394242381
81.556,219.61891290394433
81.6,219.80335259381843
81.562,219.81978770488232
81.567,219.81283887091112
81.572,219.77115211012313
81.573,219.78842685236523
81.578,219.80094734946664
81.583,219.77837513540368
81.584,219.6649142733104
81.589,219.67963497186847
81.59,219.67652438363987
81.595,219.7267663984415
81.601,219.81934237933257
81.606,219.88072311480693
81.611,219.8814053391979
81.612,219.89267678431946
81.617,219.82255896308178
81.622,219.7582823050088
81.623,219.72105168224235
81.628,219.83324086115596
81.629,219.79604096580778
81.634,219.74183317989332
81.639,219.72331390458297
81.64,219.75066194552247
81.645,219.70547226833085
81.65,219.82357261628007
81.651,219.83893322245663
81.656,219.79839889735285
81.661,219.89654598177623
81.662,219.83692851429373
81.667,219.75927729847436
81.672,219.66785385609705
81.673,219.60723838838675
81.678,219.63969667462047
81.679,219.66702879335764
81.684,219.64256423148822
81.689,219.66378668088413
81.69,219.61391057566044
81.695,219.69917277119828
81.7,219.70098652304605
81.701,219.64068962835745
81.706,219.73712956805258
81.711,219.69194026747883
81.712,219.7523149641893
81.717,219.60955270922398
81.722,219.58121641194677
81.723,219.65534663991872
81.728,219.67335072893175
81.729,219.67462103771794
81.734,219.67802676944572
81.739,219.57230945914037
81.74,219.52927629396356
81.745,219.43047736472028
81.75,219.3902195950352
81.751,219.44661276576517
81.756,219.38405396603304
81.761,219.30200508120572
81.762,219.3592873956321
81.8,180.8898473086476
81.818,184.22301339759767
81.834,179.8073286590542
81.839,178.65464788004167
81.84,177.69897019948846
81.845,176.7575734808273
81.85,175.95304894633014
81.851,175.10151845266245
81.856,174.4003045966657
81.857,173.60192121868255
81.862,173.00286109518177
81.867,172.5121814147337
81.868,171.98033252245844
81.873,171.53171493606595
81.878,171.11661472159906
81.879,170.8062220146066
81.884,170.3686992339203
81.889,170.14930699241444
81.89,169.94604248933825
81.895,169.76653660194484
81.896,169.5788958368617
81.901,169.36691432403757
81.906,169.09231677944268
81.907,168.98297754915657
81.912,168.84588318480644
81.917,168.70647371112327
81.918,168.53391804760298
81.923,168.45837080304432
81.928,168.35663817443464
81.929,168.20647703835954
81.934,168.17932478564174
81.939,168.1448561171216
81.94,167.99352761295884
81.945,167.99079528312217
81.946,167.8427858790321
81.951,167.8111968170545
81.956,167.7034322957691
81.957,167.6628496684964
81.962,167.6152117582402
81.967,167.60317983196472
81.968,167.61508927954492
81.973,167.5769976670687
81.978,167.5517074031452
81.979,167.53309704733374
81.984,167.5824092560909
81.985,167.59074832420757
81.99,167.50730678948352
81.995,167.42112825737723
81.996,167.34386319639822
82.001,167.17353222942552
82.006,167.0076682562495
82.007,166.84973667723506
82.012,166.68640988043256
82.017,166.5314348812685
82.018,166.30098819568028
82.023,166.07334946518495
82.024,165.74736385496882
82.029,165.20378151200595
82.034,164.37649442830934
82.035,163.5749125618584
82.04,161.95582332269316
82.0,156.32791616520177
82.1,83.1690838428445
82.056,144.27243180274314
82.057,137.46337049016617
82.062,130.28303565980417
82.067,123.62258869756342
82.068,117.66421426342997
82.079,104.37593273950667
82.084,100.93520479131456
82.085,97.87899232895047
82.095,93.09223923791616
82.096,90.99983033053914
82.101,89.04768557671558
82.106,86.95529613337735
82.107,85.02570560609301
82.113,81.14878212198401
82.118,79.08775507621186
82.123,76.96719764194013
82.124,74.94197931855992
82.129,72.85318279103825
82.134,70.54474905076658
82.135,68.52518006594146
82.14,66.21781808867941
82.145,63.72282851888021
82.146,61.5052704743896
82.151,58.92792576185742
82.156,56.24724196634206
82.157,53.69087332659245
82.162,51.06822164184023
82.163,48.676685252328625
82.168,46.240778666367824
82.173,43.72080833609806
82.174,41.456406816127895
82.179,39.34075199244589
82.184,37.27571541658458
82.185,35.44226966084453
82.19,33.6116113302918
82.195,31.781999499524648
82.196,30.123958049532227
82.201,28.532597536350284
82.202,26.965716256312437
82.207,25.42023639983425
82.212,23.878288781578558
82.213,22.406543954333024
82.2,11.897887719666597
82.3,9.572071120261956
82.273,9.458988663604446
82.274,9.48943763616273
82.279,9.632283358974494
82.284,9.769936593484308
82.285,9.989572920153101
82.29,10.257830490454012
82.291,10.430531627990938
82.296,10.776350993352972
82.301,11.071530882284055
82.302,11.439125545320975
82.307,11.775701930666564
82.312,12.060770930525704
82.313,12.488074177612495
82.318,12.901391820830037
82.323,13.460430823423494
82.324,13.848960810758838
82.329,14.25038045423095
82.334,14.661875513062682
82.335,15.01075615337118
82.34,15.468932424668912
82.341,15.835501923827135
82.346,16.330772693274913
82.351,16.815433058141544
82.352,17.280687022470826
82.357,17.748820395279285
82.362,18.169829574664757
82.363,18.642395574385333
82.368,19.091391431949326
82.373,19.610014733429903
82.374,20.09915601803001
82.379,20.534733417212486
82.38,21.085962608394006
82.385,21.540313630564395
82.39,22.013502912237218
82.391,22.433709568272743
82.396,22.93522933841502
82.401,23.38642891631468
82.402,23.81293212487499
82.407,24.207362999061864
82.412,24.655720152504454
82.413,24.935516530608098
82.418,25.289309064527604
82.423,25.509212085237042
82.424,25.754885460286108
82.429,25.95644578871521
82.43,26.11220091211595
82.435,26.138471433314866
82.44,26.21364315138652
82.441,26.101370544406926
82.446,25.930652918120607
82.451,25.738384703477266
82.452,25.47617760771289
82.457,25.272403775088762
82.462,24.928802707903944
82.463,24.588069575197604
82.468,24.189504926134692
82.469,23.860924358165896
82.474,23.554271023720258
82.479,23.19460871596007
82.484,22.63270614453608
82.485,22.218084100436688
82.49,21.663611144824184
82.491,21.13769536335041
82.496,20.47728075733574
82.501,19.91921388701888
82.502,19.329828784301082
82.507,18.65308255930211
82.512,18.110678092211163
82.513,17.523468941492496
82.518,16.981279458403787
82.519,16.39249719736646
82.524,15.8724583674403
82.529,15.4024107725108
82.53,14.906334213654429
82.535,14.311978332248444
82.54,13.859087823112475
82.5,13.575815744062306
82.546,13.027355387216636
82.6,4.4669632097680605
82.7,2.2816807468117783
82.8,2.217975882321739
82.9,2.047856243360132
83.0,2.2747865345880665
82.963,2.331187581220264
83.014,2.39652302606585
83.1,2.1919880579043833
83.2,2.2725063678184214
83.3,2.252512091124066
83.4,1.9910470963139828
83.5,2.387968823595166
83.481,2.033774544844267
83.6,2.2002679929982043
83.7,2.360429378776589
83.8,2.1976901355094784
83.765,2.4799158809316824
83.9,2.40009904571679
83.909,2.425835997563349
84.0,2.4477268693686924
83.971,2.500763225277121
84.032,2.326474517032888
84.1,2.2750678867969816
84.2,2.269596202997202
84.238,2.3866367578268757
84.3,2.149729547549555
84.276,2.5052835727846565
84.4,2.1859353471677707
84.5,2.2081906793685357
84.6,2.22826810836173
84.7,2.028653072205588
84.8,2.1569823051930244
84.9,2.259358942616307
85.0,2.373377465415749
84.978,2.2720278283551507
85.017,2.326304010764207
85.1,2.226491492080929
85.2,2.0069696916034983
85.3,2.3425944705723425
85.272,2.326689735608851
85.4,3.577419646204028
85.45,5.417088682055772
85.451,7.021886399549456
85.456,8.588660114466936
85.461,9.67054868015064
85.462,10.611255810131125
85.467,11.11231364299641
85.468,11.497630252474112
85.473,11.871583305590832
85.478,12.518951405875853
85.479,13.144826335632715
85.484,14.1664614683446
85.489,15.644122353052829
85.49,17.10440237704554
85.495,18.65647076145501
85.5,21.607370906873943
85.501,21.350256004297243
85.506,22.15893785678192
85.507,22.74585546016062
85.512,22.902568829938815
85.517,22.662173924099736
85.518,22.22837664229433
85.528,20.613667343910357
85.529,19.73997971976356
85.534,18.84699249118805
85.539,18.05367208253908
85.54,17.31782648962542
85.545,16.66808450455283
85.546,16.163360272855822
85.551,15.663224890119329
85.6,43.3712515632104
85.567,20.02491330728329
85.568,24.16348140591507
85.573,28.75492324458023
85.578,32.47811833139304
85.579,35.669501121715754
85.589,41.00898368086818
85.595,45.20102912154953
85.596,46.88371142444465
85.601,48.35911880405114
85.606,49.362305936980974
85.607,50.37742506143828
85.612,50.836387128945326
85.617,50.888854998295145
85.618,50.69180470520653
85.623,49.65780440875758
85.628,47.67504648811914
85.629,45.88623181188057
85.634,44.22607229024621
85.635,42.797992917597966
85.64,41.56061066930118
85.645,40.246865134008935
85.646,39.148731611125534
85.651,38.38456894695586
85.656,37.95727936798104
85.657,37.61150695464992
85.662,37.38395628294469
85.667,36.98454248621351
85.668,36.67495387279763
85.673,36.382066656758006
85.674,36.11627725456079
85.679,35.61405148075435
85.684,34.710297208559155
85.689,33.72485709015407
85.69,32.84841497942636
85.695,32.21668539936148
85.696,31.49419483888921
85.701,31.070484048746916
85.706,31.067790232413987
85.707,31.13886514064005
85.712,31.337834554507296
85.717,31.629108884990156
85.718,31.958851630987773
85.723,32.41661462810287
85.724,32.87177215124751
85.729,33.81937373067227
85.734,35.14979829119832
85.735,36.56492209592353
85.74,38.381171903308115
85.745,40.65243164255008
85.746,42.842571553727765
85.751,45.61344032970996
85.756,48.993336587946246
85.757,52.15335225480304
85.762,55.8685700253654
85.763,59.413836308017196
85.768,63.69214396585185
85.773,68.14760011114961
85.774,72.2326150826839
85.779,76.46861366019274
85.784,80.79770090245152
85.789,85.36127851237117
85.79,89.63534834246126
85.795,94.03794905158988
85.796,98.05984020262208
85.8,102.208973974383
85.806,106.07274562448444
85.807,109.76222194387485
85.812,113.33675934585357
85.817,116.67668847667734
85.818,119.61686776414793
85.823,122.41525045477202
85.824,124.95821767262544
85.829,127.29448892406026
85.834,129.3230963196099
85.835,131.17821574791952
85.84,132.93138652700603
85.845,134.54470390831116
85.846,136.10488131570378
85.851,137.70735601090308
85.852,139.07590933088377
85.857,140.43645531302045
85.862,141.96671921096717
85.863,143.43739599654538
85.9,135.9598908390957
85.884,150.56608584303447
85.885,148.36865812645755
85.89,145.94763735157804
85.891,143.5971099390174
85.896,141.06128923436407
85.901,138.4561062113501
85.907,132.63022839136087
85.912,128.2350979132606
85.913,124.03944799330458
85.918,118.95181936314859
85.923,113.27706903637961
85.924,108.14515366965291
85.929,102.45660084083204
85.934,96.13206193939492
85.935,90.16090886312628
85.94,83.42335956617451
85.941,77.05972681700923
85.946,71.01640959776036
85.951,66.16774918817093
85.952,62.07719478488105
85.957,59.513393140053466
85.962,58.530862167322496
85.963,57.83603314419748
85.968,58.13139708672825
85.969,58.55656030285324
85.974,59.49327347264434
85.979,60.697915919519104
85.98,61.930033902016504
85.985,63.221699368758664
85.99,64.49939636764171
85.991,65.56948483008063
85.996,66.74249624274815
86.001,68.1202758670087
86.0,77.96943870902231
86.007,70.69680445143702
86.012,72.1909299418103
86.013,73.44331961604014
86.018,74.78626652199213
86.023,75.894267572489
86.024,76.90282370860345
86.029,77.5049353353577
86.03,78.13783551889405
86.04,78.0428608950564
86.046,77.51419629649362
86.051,76.8832588345571
86.052,76.25763756633498
86.057,75.40879210926398
86.058,74.73811162632906
86.063,73.75325607478497
86.068,72.46201516263031
86.069,71.18397016647312
86.074,69.48327685683923
86.079,67.52032616911382
86.08,65.72855629033066
86.085,63.60479298117567
86.09,61.181283834325846
86.091,58.96171223972601
86.096,56.61061953189242
86.097,54.33631457753778
86.102,51.71448875851213
86.107,48.77546165064325
86.108,45.92305339896693
86.113,42.92503401627075
86.118,40.06118459609322
86.119,37.36481948565389
86.124,35.20714489725246
86.129,33.773499430670824
86.13,32.54908129774661
86.135,31.96492600296846
86.136,31.499327468961333
86.141,31.401180050919063
86.146,31.481832528516755
86.147,31.763676030405307
86.152,32.07172697088762
86.157,32.41223153160861
86.158,32.67617107444876
86.163,33.03853553574351
86.168,33.35877021680754
86.169,33.77239014835348
86.174,34.07778708239529
86.179,34.29374284418236
86.18,34.6005931708648
86.185,34.72191939382089
86.186,34.92733639617906
86.191,34.96756752216919
86.196,35.059580555201904
86.197,35.05130794074241
86.202,35.06490427525632
86.207,35.0618205966408
86.208,35.130676732339076
86.213,35.06124304240524
86.218,34.866408241165985
86.219,34.71025959525355
86.224,34.54178131626665
86.225,34.37469187398915
86.23,34.25667110961105
86.235,33.987682551932174
86.236,33.72078133143111
86.2,33.621906124132344
86.246,33.36339752865233
86.247,33.141656084348476
86.252,32.77089020340728
86.257,32.421849222301745
86.258,32.13619309639509
86.263,31.81255656568185
86.264,31.65623104874992
86.269,31.373106498105987
86.274,31.211315569594387
86.275,30.918694150314245
86.28,30.651134861797356
86.285,30.440238107613567
86.286,30.15685982907667
86.291,29.822874444331227
86.296,29.613248941626885
86.297,29.402616676279177
86.302,29.11292835446318
86.307,28.87046925164839
86.308,28.774978609349844
86.313,28.55225596438011
86.314,28.473941979731865
86.319,28.240285175687614
86.324,28.09210818462141
86.325,28.008453265592053
86.33,27.90991356706496
86.335,27.786472447430064
86.336,27.73551208952147
86.341,27.65859738383597
86.346,27.616473850008987
86.347,27.506289614907868
86.352,27.47768559814953
86.353,27.54612268584734
86.358,27.537605627100344
86.363,27.50374140439267
86.364,27.503424306348116
86.369,27.54573728803205
86.374,27.705600029729958
86.375,27.787127599047086
86.38,27.95067483157849
86.385,28.267570018525618
86.386,28.565821463177794
86.391,28.823831410920572
86.392,29.051449646859176
86.397,29.34439296860176
86.402,29.712232824869645
86.403,30.079566597655734
86.408,30.44006802384516
86.413,30.793312484309
86.414,31.039721624815183
86.419,31.35689409558875
86.424,31.78929591291997
86.425,32.02224184926927
86.43,32.41826396425555
86.431,32.642992763401686
86.436,32.886933085525904
86.441,33.13292069804712
86.442,33.48388342436736
86.447,33.957574709562095
86.452,34.41496170508156
86.453,34.78662663823939
86.458,35.37814848388355
86.463,35.91733049591166
86.464,36.436549044860406
86.469,36.962251483593484
86.474,37.63291500878746
86.475,38.208825846102656
86.48,38.915466641076904
86.481,39.58024348186358
86.486,40.498746662745184
86.491,41.49795542825768
86.492,42.338503359830035
86.497,43.217568481231986
86.502,44.23853679765193
86.503,45.173530145000996
86.508,46.307575044066496
86.513,47.53436365409252
86.514,48.66322912543339
86.519,49.899953976165634
86.52,51.006268202353404
86.525,52.207247953219195
86.53,53.44853800149515
86.531,54.55705771346316
86.536,55.571819202524125
86.541,56.644137576211094
86.542,57.666122644279824
86.547,58.52328524626931
86.552,59.49451237239654
86.553,60.342706388058026
86.558,61.10675959194539
86.563,61.85532837890058
86.564,62.55207979460745
86.569,63.25222802678966
86.57,63.88458812429791
86.575,64.56457622207222
86.58,65.11917454555986
86.581,65.63464981771708
86.586,66.11544904638671
86.591,66.65181804610997
86.592,67.20243812452769
86.597,67.71044030530854
86.602,68.22972633511347
86.603,68.57210601255403
86.608,68.94769639665404
86.609,69.2691760533301
86.614,69.58270390818193
86.619,69.832064799417
86.62,70.01853337718627
86.625,70.06074976930906
86.63,69.83169196850707
86.631,69.54099118498144
86.636,68.72791237613761
86.641,67.57235182307173
86.642,66.23108558683705
86.647,64.49536514823897
86.652,62.51605275787536
86.653,60.67889852288627
86.658,58.54635800078063
86.659,56.47230628292271
86.664,54.230156004699495
86.669,51.85533023534567
86.67,49.728688602220714
86.675,47.50410854548757
86.68,45.25911840137309
86.681,43.2632504784218
86.686,41.320882970871224
86.691,39.35136819234862
86.692,37.56871413584563
86.697,35.73884219365512
86.698,34.098013732263546
86.703,32.503053154365
86.708,30.946849439612834
86.709,29.551870037594508
86.714,28.25163352652258
86.719,26.885272535705646
86.72,25.711211632712214
86.725,24.580298640822438
86.73,23.722918521989897
86.731,22.954538642852704
86.736,22.669338206575667
86.741,22.807378163831522
86.742,23.05342875776536
86.747,23.510204239017586
86.748,23.89700284574321
86.753,24.121013268985717
86.758,24.01478791382093
86.759,23.838749966923828
86.764,23.65285224146837
86.769,23.335154243674335
86.77,22.990462680607113
86.775,22.66111364343796
86.78,22.192384835020825
86.781,21.803366749295176
86.786,21.50149408099077
86.787,21.211535143074702
86.792,20.753450307379076
86.797,20.208823960780855
86.798,19.720051514758627
86.803,19.06781318750099
86.808,18.26757256282664
86.809,17.53567233875001
86.814,16.721502915516595
